id,observers,protesters,protest,age,gender,exclude,q5,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q12_7,q12_8,q12_9,q12_10,q12_11,q12_12,q12_13,q12_14,q12_15,q12_16,q12_17,q12_18,q12_19,q12_20,q12_21,q12_22,q12_23,q12_24,q12_25,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,sjb_1,sjb_2,sjb_3,sjb_4,sjb_5,sjb_6,sjb_7,sjb_8,q14,q15,q16,q17,q18,q19_1,q21,attention_check_1,attention_check_2,attention_check_3
680soj9upiz5cv1cwy7gwfhq,White,White,for,35,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,5,1,1,1,4,1,1,1,3,1,1,1,4,1,7,4,2,1,3,2,1,2,1,2
68xf9vkh0l03pxzvkucvls1o,Black,White,for,27,woman,FALSE,4,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,2,5,3,2,2,7,3,3,2,3,3,2,2,1,3,7,6,7,1,3,3,2,2,1,2
69oeg8ztsfbosou5a04efv3b,Black,White,for,29,man,FALSE,4,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,4,5,4,6,5,4,4,5,4,5,4,6,5,4,4,5,5,5,7,3,1,7,2,2,1,2
6aa4fa8mqm44tzws1c68ea5z,Black,Black,against,31,woman,FALSE,3,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,2,NA,4,4,2,6,4,3,2,NA,4,4,2,2,4,7,3,5,1,3,2,2,2,2,1
6ag9umqmh4wit0jt7o710vaz,White,Black,for,42,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,5,3,4,5,5,2,5,5,5,5,4,5,5,6,5,4,4,4,1,3,1,1,2,1,1
6be1m2bn92f4ue5csi5miuyr,Black,White,for,31,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,5,3,5,1,1,1,1,1,5,3,3,1,7,1,7,2,3,4,2,2,1,2
6bn0gv7gasamm7p3rgbyqrgj,Black,Black,for,52,man,TRUE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4,4,4,5,5,2,4,5,4,4,4,5,5,2,4,5,6,6,7,3,3,4,2,1,1,1
6c7q7ru1plq96pgylb7hmdxb,Black,Black,for,22,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,2,1,7,3,4,3,5,2,2,1,1,3,4,3,3,2,7,7,7,3,1,1,2,2,1,1
6e4jqzruncsfckou5d13aacu,White,Black,against,59,woman,FALSE,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,4,2,6,1,3,4,1,2,2,1
6fcuy0ulmmr7grhldhj8ktgs,Black,Black,against,19,man,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,7,4,2,2,7,1,2,2,1,4,2,2,1,1,3,1,3,1,3,4,2,2,2,1
6fu4c5ay84oaynjwh7zcdoac,Black,Black,for,41,woman,FALSE,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,6,1,1,4,4,2,1,2,6,1,1,4,4,6,4,6,1,3,4,2,2,1,1
6g2cr42z0hwrfuoxa08jrx45,White,Black,against,31,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,2,3,5,1,3,2,5,2,2,3,3,1,3,2,3,2,7,3,6,1,1,2,1,2,2,1
6gqb55er4hz4qm50d4qyloli,Black,White,for,34,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,2,6,4,3,2,5,2,4,2,2,4,3,2,3,2,7,5,7,4,1,1,2,2,1,2
6i767zpgpnk8su0ec62poqgq,White,Black,against,23,woman,TRUE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,6,2,2,2,3,2,1,2,2,2,2,2,5,2,4,1,3,2,3,1,5,NA,NA,NA
6iksnk412kjdw49w6vaa2pc7,White,Black,against,42,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,6,2,1,1,4,1,2,2,2,2,1,1,4,1,6,4,6,3,3,1,1,2,2,1
6ix7m7ik8i1ml1lqs0yuaf9r,Black,Black,against,74,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,3,4,1,3,3,5,2,4,3,4,1,6,5,7,1,3,2,2,2,2,1
6ka58arzkev3xl84h6n4cj8y,Black,White,for,32,man,TRUE,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7,7,7,1,7,1,1,1,1,7,7,1,1,1,7,4,7,1,3,4,4,NA,NA,NA
6kh9m7h19q0rkpnw7myk3u8k,White,White,for,20,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,3,3,5,6,7,5,3,3,3,3,3,6,7,5,5,3,7,5,5,1,3,2,1,2,1,2
6l0v1wj7slmjk4tfls3gyt7n,Black,Black,against,34,man,FALSE,3,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,4,5,6,4,4,4,4,5,4,3,6,4,4,4,4,6,5,6,1,3,3,2,2,2,1
6lwcygxayssr61o7cz8sddhs,Black,White,for,25,woman,FALSE,4,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,3,3,6,4,1,5,7,3,3,3,2,4,1,5,1,3,7,6,7,3,1,2,2,2,1,2
6mpbeo519yk5sbrm3syx0mnq,Black,White,against,19,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,7,2,2,1,6,1,1,1,1,2,2,1,2,1,6,1,6,1,3,2,2,2,2,2
6msevadodm7k0yri4m503o3e,Black,Black,against,27,woman,FALSE,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,3,5,2,2,3,1,1,5,5,5,2,2,5,1,7,7,6,1,3,6,2,2,2,1
6mtla3baave40v3awt2upt7x,Black,Black,against,38,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,2,5,4,3,2,6,2,3,2,3,4,3,2,2,2,7,4,7,1,3,4,2,2,2,1
6nhd6ycirru5a1w7l7nefgm9,Black,White,for,27,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,7,5,5,2,3,2,2,1,1,5,5,2,5,2,7,5,7,1,3,2,2,2,1,2
6ni122uc9wt2gsfnfcgrhf7w,Black,Black,for,20,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,2,2,2,3,2,2,2,2,2,2,2,5,2,7,7,7,3,1,1,2,2,1,1
6oc8afvkib3ex6fsuizr7o2y,White,Black,for,37,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,7,7,4,1,3,4,1,2,1,1
6ouehqw3kpnp6lj84vkm5e81,White,Black,against,20,man,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,6,6,2,7,5,6,2,6,6,6,6,7,5,6,6,6,2,7,5,1,3,6,1,2,2,1
6ov38mj97l699b1fbj3p1v3m,White,Black,for,35,man,FALSE,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,3,7,6,5,2,5,6,6,5,7,6,5,6,5,4,4,5,2,1,3,1,2,1,1
6pc4lzh8bzjkx0d6keupad4p,White,White,for,33,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1,1,1,5,1,1,1,1,1,1,1,3,1,7,7,1,3,3,1,1,2,1,2
6qblo848b4g1mzixbgslw1x6,Black,White,against,22,woman,FALSE,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,7,6,6,5,6,6,5,6,7,6,6,3,6,1,5,2,1,3,5,2,2,2,2
6qsuba3jt2pgim6vy40yxtvs,White,Black,for,23,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7,2,1,2,7,1,1,1,1,2,1,2,1,1,7,4,5,1,3,1,1,2,1,1
6r2tzqsqc1wb1mr5fesqj0bg,Black,Black,for,28,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,7,1,1,7,7,5,1,1,1,1,1,7,1,5,7,7,7,4,1,4,2,2,1,1
6s6mkags59lh3ura7d7rc14p,Black,White,for,31,woman,FALSE,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,3,6,5,3,5,3,3,5,3,2,5,6,5,7,2,1,6,2,2,1,2
6tgzj2qvb9b2swhjkta0852i,Black,Black,for,20,woman,TRUE,4,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,7,2,1,1,7,1,1,1,1,2,1,1,1,1,7,5,7,3,3,2,2,1,1,1
6ubtrwcbyopm4neyustostyt,Black,Black,for,25,man,FALSE,3,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,7,1,1,7,7,4,1,1,1,1,1,7,1,4,7,7,7,3,3,7,2,2,1,1
6upgcs2rair9uavlx9ml9p4m,White,Black,for,42,woman,FALSE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,4,4,4,4,1,1,4,7,4,4,4,4,4,1,4,1,3,4,1,2,1,1
6w0ws6yh7kb7g04fl2nheioh,White,Black,for,29,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3,2,6,2,2,1,6,1,3,2,2,2,2,1,2,1,7,6,3,1,3,1,1,2,1,1
6w6tcdpwjta1zp926s3b52k0,Black,Black,for,21,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,3,2,1,5,3,2,1,1,3,2,1,3,3,7,7,7,3,1,1,2,2,1,1
6wuo7xgk0yotxzc3rdo8ug9u,White,Black,against,20,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,6,1,2,1,2,1,1,1,2,1,2,1,6,1,6,1,2,4,1,1,1,2,2,1
6x3f63ucb4yvtwbz7u86xn2k,Black,White,for,22,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,6,1,6,6,5,5,2,2,6,7,6,6,5,3,2,3,1,5,1,3,4,2,2,1,2
6y2a01xo7860gqfw8p4rckm1,White,Black,against,27,woman,FALSE,4,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,3,1,4,1,2,2,4,1,3,1,4,1,7,1,5,1,3,4,1,2,2,1
72exj4ehfw7qfylpm38p7ckq,White,White,against,20,man,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,2,6,5,3,5,3,7,2,2,6,3,3,5,3,1,2,1,1,6,1,3,5,1,2,2,2
72n7xzdfe02t4kgxoke6qw8i,White,White,for,37,man,TRUE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,7,7,5,1,3,2,1,2,2,2
72x9qpw1x7yhe8xh4rijgpqr,Black,White,against,34,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,2,2,6,2,2,2,6,2,2,2,2,2,2,2,2,2,7,7,7,2,3,1,2,2,2,2
732qkaozgd9zn1931zkllcna,Black,White,against,32,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,7,1,2,1,7,1,1,1,1,1,2,1,1,1,7,1,7,1,3,1,2,2,2,2
7383hwvsjjwt4grfkw4pcvb2,White,Black,against,19,man,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,4,1,4,7,4,3,1,1,4,1,4,1,4,7,1,7,1,3,7,1,2,1,1
73vk0gzcl79f6oiid5xt6spy,White,Black,for,26,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,4,2,6,3,2,3,4,2,4,2,2,3,2,3,4,2,4,4,3,3,1,4,1,2,1,1
74eug9uz30ybekj37diqt8i8,Black,White,against,22,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2,1,7,4,4,1,4,4,2,1,1,4,4,1,4,4,6,1,4,1,3,4,2,2,2,2
74jsmunhu40p7y1u4ti2jsnp,White,Black,against,65,man,FALSE,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3,1,4,2,7,7,4,3,3,7,4,2,7,1,4,5,1,5,1,2,7,1,2,2,1
75aopfknl1f537n6la9okdtg,White,White,for,42,man,FALSE,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,5,4,4,3,4,5,6,4,5,4,4,3,4,5,2,4,4,5,4,2,3,4,1,2,1,2
77mi4w1foc0zn4uykxalutle,Black,Black,against,45,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,5,4,3,2,5,3,3,3,3,4,3,2,3,3,7,6,7,3,3,3,2,2,2,1
784114dxjwn6tk4zggnk8puv,Black,Black,against,24,woman,FALSE,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,7,2,1,1,6,1,1,1,1,2,1,1,2,1,7,7,7,3,3,2,2,2,2,1
78ojyo6xb18hcd1xdtc7h78c,Black,Black,for,33,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,5,1,2,1,6,2,2,2,3,1,2,1,2,2,7,6,7,1,3,4,2,2,1,1
79dqgub4ham8bd1u5sfozd8i,Black,Black,for,30,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,4,4,4,4,1,4,4,1,4,4,4,4,1,4,4,4,3,7,1,3,1,2,2,1,1
79x42c0ol0kl5s6kmiv126zm,White,Black,against,40,man,FALSE,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,3,5,4,3,4,5,4,4,3,3,4,3,4,3,4,4,4,3,3,2,5,1,2,2,1
7b4v476qf4zd61ssgt8hiu8z,Black,White,against,31,woman,TRUE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,2,1,4,1,3,4,7,2,2,1,4,1,3,4,1,2,7,7,7,3,1,7,2,1,2,2
7c5bah704c01r25gb2y3q8sa,White,White,against,20,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,1,2,2,4,2,1,2,1,1,2,2,4,2,7,5,7,1,3,1,1,2,2,2
7c943mkq9d28w32knip0wk5w,White,Black,for,31,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,6,6,5,4,4,4,4,4,6,6,3,4,2,1,7,1,3,6,1,2,1,1
7ebjrt5adhy2j3h9tudx9fhx,White,White,against,58,man,FALSE,2,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,5,3,5,2,6,2,5,3,3,3,5,2,2,2,3,2,5,1,3,5,1,2,2,2
7f881rrsjc7zh71gsl7600d6,Black,Black,against,30,man,FALSE,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,5,3,5,5,6,6,6,6,3,3,5,5,2,6,5,4,6,2,3,5,2,2,2,1
7f8jpmszr2pqf6mx3qmwva1b,White,White,against,63,woman,FALSE,2,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,3,5,2,4,4,3,4,4,3,5,2,4,4,6,2,5,1,3,3,1,2,2,2
7fp7obsyu057vlsjrlxtda7a,Black,Black,against,20,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,7,5,2,4,2,3,2,2,1,5,2,4,6,3,5,5,6,1,3,7,2,2,2,1
7ian4s4yx9you0jgr90a9tdy,White,Black,for,29,man,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6,6,2,5,6,5,1,6,6,6,6,5,6,5,7,6,3,2,5,1,3,4,1,2,1,1
7iniwfqpuo00cryacj7kqpfv,White,White,for,42,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2,3,5,2,2,1,3,2,2,3,3,2,2,1,5,2,6,3,5,1,3,3,1,2,1,2
7jrc1y8injz4g18i5iw17ugc,Black,Black,against,25,man,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,5,6,5,5,5,3,1,2,5,6,3,5,5,3,7,2,2,1,3,1,3,2,2,2,2,1
7kvk6mi70jkxe8qnxrsb53qb,White,Black,for,20,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,7,6,6,3,1,1,1,2,1,1
7m7ghxoialhdx871x684f0z7,Black,White,for,27,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,6,2,3,2,5,2,1,1,2,2,3,2,3,2,7,7,7,5,1,2,2,2,1,2
7mk1pzrdo2qa6mukpcwwl32c,Black,Black,against,26,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,6,5,1,5,2,2,2,2,6,5,1,3,2,5,5,6,NA,3,3,2,2,2,1
7mvmcridwaht8wfunvwlaw1q,Black,Black,for,21,woman,FALSE,4,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,5,4,4,4,4,4,4,3,3,4,6,3,7,3,3,7,2,2,1,1
7s84mkwopzal1mv9he7iyhn4,Black,White,against,51,woman,FALSE,4,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,2,2,5,4,4,1,5,2,2,2,3,4,4,1,3,2,7,6,7,2,3,2,2,2,2,2
7srhp369t8xzvqafdvquav24,Black,White,for,23,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,5,5,5,7,5,5,3,4,5,5,3,7,5,5,5,4,6,6,7,2,3,3,2,2,1,2
7v39l8vl4eno0svdjl6cfl3q,White,White,against,44,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,5,5,7,2,5,3,2,3,5,5,1,2,5,3,6,3,7,2,6,1,3,2,1,2,2,2
7vuvv2vtss4jstpxa3p8e5ie,White,White,for,38,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,5,5,4,2,3,2,3,2,3,5,4,2,5,2,7,7,7,3,3,2,1,2,1,2
7wom5vbwq9lsbl3yph327exc,Black,White,against,21,man,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,4,5,4,3,3,3,3,3,4,5,4,3,5,6,7,3,1,2,2,2,2,2
7wore7hxndddsvw3u1qb2m6c,White,White,for,30,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,4,2,5,4,4,2,5,4,4,2,3,4,4,2,3,4,7,7,4,2,3,1,1,2,1,2
7x4cth0ebiycr19blp4j60vd,Black,White,against,25,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,5,4,5,5,4,4,3,4,5,4,3,5,4,4,5,4,5,4,5,1,3,4,2,2,2,2
7xn4ewhz6rtoxli5xuti205h,White,Black,for,52,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,3,7,4,3,3,4,4,5,5,7,4,3,5,4,4,2,5,1,3,4,1,2,1,1
7y1p39ustp4ymd2lddlvtl5j,Black,White,for,42,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,2,1,6,2,2,1,6,2,2,1,2,2,2,1,2,2,7,6,7,2,1,1,2,2,1,2
7y3xtkdao8qqlxiw8ofa6sp2,White,White,against,52,man,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,3,3,5,6,5,6,7,3,3,3,3,6,5,6,1,3,2,1,2,1,3,7,1,2,2,2
7yefwkp799ob0wd84c0kabsz,Black,Black,against,25,man,TRUE,5,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,7,7,1,1,1,7,1,1,7,1,1,1,1,1,1,7,3,7,1,3,2,2,2,1,1
7zuhpamfuypjxdmrlb60qznx,Black,White,for,33,man,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,1,4,1,3,3,3,4,3,1,4,1,5,4,7,2,3,1,2,2,1,2
80tueb7zshpuhtqfheayrjz2,White,White,against,28,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,6,5,4,3,4,3,2,1,2,5,4,3,4,3,6,1,5,1,3,2,1,2,2,2
819jd2qgopfpgfn2bvht0hvb,White,White,against,20,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,2,2,7,1,4,1,3,1,2,2,1,1,4,1,5,1,7,1,6,2,1,2,1,2,2,2
82388599z0in59e8laxc1z4g,White,Black,against,23,sex and gender diverse,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,7,4,3,2,5,2,2,1,1,4,3,2,3,2,7,5,6,1,3,1,1,2,2,1
83rs210it11ska033u2squem,Black,White,against,20,sex and gender diverse,TRUE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,3,2,6,1,2,1,2,1,3,2,2,1,7,7,7,1,3,1,2,2,1,1
84ny316dr5fc9pm34hmbubjh,Black,Black,for,30,man,FALSE,2,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,5,6,5,6,6,5,4,5,5,6,3,6,6,5,4,5,6,5,7,4,3,6,2,2,1,1
85msmzwrjhk2yo4n7lqhcav6,White,Black,for,30,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,5,4,5,4,5,4,4,4,5,4,3,4,5,4,4,4,5,3,3,1,3,3,1,2,1,1
85qrd1g8qmcupcgnk8pmd6mj,White,Black,for,18,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3,4,5,4,5,2,5,1,3,4,3,4,5,2,3,1,5,5,4,3,1,2,1,2,1,1
86f7fjtdn3m23981aznrnib5,White,White,for,33,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,3,4,3,5,3,4,3,4,3,4,3,5,3,4,3,5,3,4,1,3,1,1,2,1,2
86ttpl1ggrh9ozzogssp7xum,White,White,against,34,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,6,6,2,2,5,4,2,2,2,6,2,2,3,4,7,4,5,2,3,3,1,2,2,2
8731p48cmyd1awmh2t2zxcbc,White,White,against,57,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,3,3,5,3,4,2,5,3,3,3,3,3,4,2,3,3,5,2,5,1,3,3,1,2,2,2
88spnhziukxz1x4scpyj71i9,White,Black,for,34,man,TRUE,5,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,3,4,6,1,3,2,5,1,3,4,2,1,3,2,3,1,7,1,2,1,3,3,1,2,1,2
8aaa9gv4dtfw8erqgvpy00ri,Black,Black,for,63,woman,TRUE,4,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,5,3,7,7,4,5,3,3,5,5,7,7,4,3,3,7,4,6,1,3,2,2,2,2,1
8ar7i9bruikrk54sn4qdmmc1,Black,Black,for,22,man,TRUE,2,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,4,4,4,5,4,6,1,1,4,4,4,5,4,2,1,4,1,1,1,3,4,2,2,2,1
8b48hklilqs9x1v0l1pejovv,Black,Black,for,25,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,3,1,7,1,3,2,7,2,3,1,1,1,3,2,1,2,7,7,7,1,3,4,2,2,1,1
8cclyicw1gltqy0kpekvcec5,White,White,for,48,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,6,6,2,5,5,6,5,6,6,6,6,5,5,6,3,6,5,5,6,1,3,3,1,2,1,2
